,col1,id_x,ra,dec,parallax,gaia_ruwe,gaia_parallax_over_error,gaia_classprob_dsc_combmod_star,gaia_in_qso_candidates,gaia_in_galaxy_candidates,gaia_phot_bp_rp_excess_factor,err_mag_psf_u,err_mag_psf_j0378,err_mag_psf_j0395,err_mag_psf_j0410,err_mag_psf_j0430,err_mag_psf_g,err_mag_psf_j0515,err_mag_psf_r,err_mag_psf_j0660,err_mag_psf_i,err_mag_psf_j0861,err_mag_psf_z,mag_psf_u,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_g,mag_psf_j0515,mag_psf_r,mag_psf_j0660,mag_psf_i,mag_psf_j0861,mag_psf_z,ri,rJ0660,delta_Ha,thr,panel_label,excess,main_type,main_id,size_angle,splus_idr6_id,id_y,mu_max_u,mu_max_g,mu_max_r,mu_max_i,mu_max_z,mu_max_j0378,mu_max_j0395,mu_max_j0410,mu_max_j0430,mu_max_j0515,mu_max_j0660,mu_max_j0861,upload_ra,upload_dec,upload_splus_idr6_id,id,mu_background_g,mu_background_i,mu_background_j0378,mu_background_j0395,mu_background_j0410,mu_background_j0430,mu_background_j0515,mu_background_j0660,mu_background_j0861,mu_background_r,mu_background_u,mu_background_z,flags_det,flags_g,flags_i,flags_j0378,flags_j0395,flags_j0410,flags_j0430,flags_j0515,flags_j0660,flags_j0861,flags_r,flags_u,flags_z,r_i,r_j0660,j0515_j0660,j0660_i,j0660_j0861,u_j0378,j0378_j0410,g_r,j0395_j0410,i_j0861,j0515_r,j0430_g,gaia_source_id,flag_be_star_figueiredo,source_id,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,flag
15696,11523,b'i06MC00650CYJE',83.97608,-69.28045,0.01709925,0.8792088,0.45781097,0.99999785,0,0,1.1596481,0.0063263536,0.008345344,0.011224135,0.010432954,0.010168227,0.005762762,0.009697841,0.006707338,0.008873119,0.008348494,0.01543753,0.012266698,16.281553,16.232405,16.154903,16.18368,16.195719,16.295925,16.372868,16.566824,16.53209,16.853666,17.02339,16.996637,-0.2868423461914062,0.0347347259521484,0.1198382506855688,0.0941031338351317,r â¤ 18,0.1781550000000002,unknown,,,i06MC00650CYJE,i06MC00650CYJE,,,,,,,,,,,,,83.97608,-69.28045,i06MC00650CYJE,i06MC00650CYJE,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.286842,0.0347340000000002,-0.1592219999999997,-0.3215760000000003,-0.4912999999999989,0.0491479999999988,0.048725000000001,-0.270899,-0.028776999999998,-0.1697239999999986,-0.193956,-0.100206,4657667766509212288,0,4657667766509212288,11687.0596,9118.39551,18128.3672,10468.1348,9275.76465,11626.3252,10022
15698,11727,b'i06MC00650EDZ6',83.97945,-69.14852,-0.036148503,0.88138324,-2.4547343,0.99999785,0,0,1.1863899,0.0024586457,0.0032684396,0.004167325,0.0038388516,0.0037237124,0.00180441,0.00319429,0.0016356424,0.0024315033,0.001742878,0.003014517,0.0022428813,14.318374,14.304086,14.209156,14.226325,14.233848,14.209982,14.222925,14.236728,14.21529,14.303901,14.395133,14.374853,-0.0671730041503906,0.021437644958496,0.0280430285465325,0.0244190865791146,r â¤ 18,0.0550245,EclBin,[M2002] LMC 163970,0.0,i06MC00650EDZ6,i06MC00650EDZ6,,,,,,,,,,,,,83.97945,-69.14852,i06MC00650EDZ6,i06MC00650EDZ6,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.0671730000000003,0.0214379999999998,0.0076350000000005,-0.0886110000000002,-0.1798429999999999,0.0142880000000005,0.0777610000000006,-0.0267459999999992,-0.0171689999999991,-0.0912319999999997,-0.0138029999999993,0.0238659999999999,4657670553979852160,0,4657670553979852160,29229.8809,22919.0625,38867.0039,39405.1719,25879.6582,49558.8086,10122
15701,11702,b'i06MC00650E15D',83.982155,-69.181816,-0.08145645,0.95582783,-2.2218516,2.457392e-06,0,0,1.1836574,0.0076935273,0.00963195,0.012979781,0.0118195405,0.011491896,0.0061807865,0.010126064,0.006422567,0.008351406,0.007511962,0.013135355,0.01026143,16.616089,16.487385,16.418291,16.405182,16.418156,16.40419,16.429653,16.516497,16.419626,16.690496,16.786808,16.750225,-0.1739997863769531,0.0968704223632812,0.1416500170242591,0.0888931535532759,r â¤ 18,0.1838704999999976,unknown,,,i06MC00650E15D,i06MC00650E15D,,,,,,,,,,,,,83.982155,-69.181816,i06MC00650E15D,i06MC00650E15D,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1739989999999984,0.0968710000000001,0.0100269999999973,-0.2708699999999986,-0.3671819999999997,0.128703999999999,0.0822029999999998,-0.1123070000000012,0.013109,-0.096312000000001,-0.0868440000000028,0.0139659999999999,4657670038583787264,0,4657670038583787264,16211.5732,12659.7061,21829.5664,15772.0146,12286.5635,20101.0176,10022
15702,11688,b'i06MC00650DYPP',83.98261,-69.18392,0.054367334,0.9783844,0.789079,0.9999977,0,0,1.2565775,0.017275134,0.020205265,0.026065437,0.02413935,0.02308052,0.013928338,0.02052395,0.0149088055,0.017253129,0.017449265,0.029771058,0.024696892,17.998255,17.768116,17.605824,17.63402,17.6175,17.590778,17.620358,17.657784,17.437971,17.808903,17.8698,17.870409,-0.1511192321777343,0.2198123931884765,0.2564156945336601,0.1938588541228538,r â¤ 18,0.2953724999999991,unknown,,,i06MC00650DYPP,i06MC00650DYPP,,,,,,,,,,,,,83.98261,-69.18392,i06MC00650DYPP,i06MC00650DYPP,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1511190000000013,0.2198129999999984,0.1823869999999985,-0.3709319999999998,-0.4318290000000004,0.2301390000000012,0.1340959999999995,-0.0670059999999992,-0.0281960000000012,-0.0608970000000006,-0.0374259999999999,0.0267219999999994,4657670034309670144,0,4657670034309670144,7329.2085,5438.90771,10293.8105,19215.7324,8251.84668,22019.7637,10122
15704,11715,b'i06MC00650E7W8',83.98574,-69.161644,-0.019641375,0.9872301,-1.277352,0.00012990036,1,0,1.1934768,0.0027015898,0.0035337475,0.0045208973,0.0041385335,0.0039867624,0.0019718185,0.0032939997,0.0020910036,0.0022669272,0.0016881162,0.002817764,0.0022283231,14.534101,14.463668,14.352151,14.355084,14.3502245,14.295344,14.270297,14.236947,14.186143,14.2442875,14.272765,14.246179,-0.0073404312133789,0.0508041381835937,0.036028542014227,0.0258407241787255,r â¤ 18,0.0544742500000001,unknown,,,i06MC00650E7W8,i06MC00650E7W8,,,,,,,,,,,,,83.98574,-69.161644,i06MC00650E7W8,i06MC00650E7W8,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.0073404999999997,0.0508040000000011,0.0841539999999998,-0.0581445000000009,-0.0866220000000002,0.0704329999999995,0.1085840000000004,0.0583969999999993,-0.0029330000000005,-0.0284774999999992,0.0333499999999986,0.0548804999999994,4657670450900642688,0,4657670450900642688,23969.3477,18804.5332,31131.3066,19620.3418,17138.5703,23620.7949,10022
15706,11183,b'i06MC00650ASIT',83.98825,-69.45159,-0.02222813,0.9364207,-1.0698607,4.993324e-05,0,0,1.1564887,0.0031039817,0.004041102,0.0052427496,0.0049302443,0.004855235,0.00256767,0.0046475115,0.0027559316,0.003461561,0.003370063,0.0061269607,0.004792179,14.949611,14.847317,14.705711,14.753557,14.782777,14.913518,15.007079,15.197552,15.207447,15.486571,15.645135,15.657674,-0.2890195846557617,-0.0098953247070312,0.0759862292711356,0.0375213931041399,r â¤ 18,0.1346144999999996,Variable*,MACHO  81.9006.20,0.0,i06MC00650ASIT,i06MC00650ASIT,,,,,,,,,,,,,83.98825,-69.45159,i06MC00650ASIT,i06MC00650ASIT,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2890189999999997,-0.0098950000000002,-0.200368000000001,-0.2791239999999995,-0.4376879999999996,0.1022940000000005,0.0937599999999996,-0.2840340000000001,-0.0478459999999998,-0.1585640000000001,-0.1904730000000007,-0.1307410000000004,4657656432125963264,0,4657656432125963264,21478.6973,16874.6152,29053.9492,13196.1553,10030.1641,17493.2988,10122
15708,11430,b'i06MC00650CHRC',83.98946,-69.320015,-0.06967579,1.0154172,-1.8985026,4.9933235e-05,0,0,1.1673539,0.005842652,0.0075802696,0.009883335,0.009203204,0.009140813,0.0051749484,0.008613739,0.0065153274,0.007339343,0.0073265736,0.013647584,0.010736105,16.140022,16.057117,15.925239,15.955038,16.003033,16.087536,16.164589,16.396626,16.26827,16.677742,16.859478,16.823557,-0.2811164855957031,0.1283550262451172,0.211412432894675,0.0833654896840106,r â¤ 18,0.2689139999999987,unknown,,,i06MC00650CHRC,i06MC00650CHRC,,,,,,,,,,,,,83.98946,-69.320015,i06MC00650CHRC,i06MC00650CHRC,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2811159999999972,0.1283560000000001,-0.1036810000000016,-0.4094719999999974,-0.5912079999999982,0.0829049999999966,0.1020790000000015,-0.3090900000000012,-0.0297990000000005,-0.1817360000000007,-0.2320370000000018,-0.0845030000000015,4657667599043060864,0,4657667599043060864,16248.666,12358.21,20786.9023,17074.5977,13997.9053,22857.4941,10022
15713,11106,b'i06MC006509WSL',83.992325,-69.52086,-0.029611217,0.9093904,-0.7285897,0.9998145,0,0,1.1460286,0.009895173,0.011092102,0.013679454,0.012622728,0.012238354,0.006934146,0.011254071,0.008473214,0.008869212,0.0092454925,0.016403478,0.013116245,17.101013,16.71582,16.524014,16.539284,16.54548,16.60855,16.654999,16.804146,16.521418,17.006092,17.115685,17.085852,-0.2019462585449218,0.2827281951904297,0.3374943728509922,0.1044732970613986,r â¤ 18,0.3837009999999985,unknown,,,i06MC006509WSL,i06MC006509WSL,,,,,,,,,,,,,83.992325,-69.52086,i06MC006509WSL,i06MC006509WSL,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2019459999999995,0.2827279999999987,0.1335809999999995,-0.4846739999999983,-0.5942669999999985,0.3851929999999974,0.1765360000000022,-0.1955959999999983,-0.0152699999999974,-0.1095930000000002,-0.1491469999999992,-0.0630699999999997,4657655848010517120,0,4657655848010517120,13831.9482,10329.9922,16829.9004,12427.8643,9747.10156,15501.9404,10022
15716,17272,b'i06MC01100E56H',83.99467,-71.52746,0.006805036,1.096238,0.19188264,1.949842e-06,0,0,1.1698085,0.008664808,0.01048275,0.012885163,0.011118065,0.010207884,0.0034080679,0.009096437,0.0032587864,0.004673661,0.0036796748,0.009795177,0.007493176,16.369207,16.30176,16.060759,16.090122,16.11798,16.234774,16.17289,16.217268,16.032358,16.34868,16.453894,16.475777,-0.1314125061035156,0.1849098205566406,0.2144709859782841,0.0476976560601685,r â¤ 18,0.2506160000000044,unknown,,,i06MC01100E56H,i06MC01100E56H,,,,,,,,,,,,,83.99467,-71.52746,i06MC01100E56H,i06MC01100E56H,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1314120000000009,0.1849100000000021,0.1405320000000003,-0.3163220000000031,-0.4215359999999997,0.0674469999999978,0.2116380000000006,0.0175060000000009,-0.029363,-0.1052139999999965,-0.0443780000000018,-0.1167940000000022,4651038570430196480,0,4651038570430196480,11367.6641,8901.19629,16173.2275,12643.749,9882.06445,14980.375,10022
15717,22577,b'i06MC008801V5X',83.994705,-71.527435,0.006805036,1.096238,0.19188264,1.949842e-06,0,0,1.1698085,0.006954169,0.009171485,0.011696585,0.009884829,0.009176192,0.003199286,0.008359432,0.0033316116,0.0044226246,0.0038485064,0.009028061,0.007256669,16.308388,16.2923,16.088644,16.089014,16.120857,16.217688,16.165384,16.247921,16.018085,16.365791,16.484146,16.476484,-0.1178703308105468,0.2298355102539062,0.2545574223792727,0.046625622878588,r â¤ 18,0.2887710000000041,unknown,,,i06MC008801V5X,i06MC008801V5X,,,,,,,,,,,,,83.994705,-71.527435,i06MC008801V5X,i06MC008801V5X,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1178699999999999,0.2298360000000023,0.1472990000000003,-0.3477060000000023,-0.4660609999999998,0.0160879999999998,0.203286000000002,-0.0302330000000026,-0.0003700000000002,-0.1183549999999975,-0.082537000000002,-0.0968309999999981,4651038570430196480,0,4651038570430196480,11367.6641,8901.19629,16173.2275,12643.749,9882.06445,14980.375,10022
15718,10481,b'i06MC00330BLCG',83.99494,-66.48664,-0.007955619,0.9312943,-0.38695967,0.99999785,0,0,1.1658399,0.0032227193,0.0042934264,0.0060015284,0.0053016627,0.042949837,0.00155302,0.0128224045,0.0016807829,0.0024396658,0.0020903281,0.005336074,0.0043531074,15.020254,14.889105,14.752014,14.794402,14.848932,14.990107,15.082073,15.100908,14.931829,15.273604,15.453182,15.456202,-0.1726961135864257,0.1690788269042968,0.2133925582373866,0.0249103546510131,r â¤ 18,0.2554270000000009,Be*,[GKD2002] 70,0.0,i06MC00330BLCG,i06MC00330BLCG,,,,,,,,,,,,,83.99494,-66.48664,i06MC00330BLCG,i06MC00330BLCG,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1726960000000001,0.1690789999999999,0.1502439999999989,-0.3417750000000001,-0.5213529999999995,0.1311489999999988,0.0947030000000008,-0.1108010000000003,-0.0423879999999989,-0.1795779999999993,-0.018835000000001,-0.1411750000000005,4660289006565295232,0,4660289006565295232,17449.4668,13561.2969,23490.6758,20664.0215,15893.5947,25790.5645,10022
15721,30517,b'i06MC00650DO4I',83.99762,-69.21254,-0.0923705,0.931323,-1.0823618,0.9999974,0,0,1.152548,0.02259568,0.026130795,0.037991982,0.033700123,0.03174477,0.019682327,0.02733733,0.021600338,0.021550203,0.023854895,0.04304906,0.0335393,18.432095,18.189522,18.215574,18.166729,18.124033,18.051517,18.056696,18.072395,17.726713,18.189184,18.326754,18.23201,-0.1167888641357421,0.345682144165039,0.36889912855541,0.2632866392986575,18 < r â¤ 19,0.4040764999999986,unknown,,,i06MC00650DO4I,i06MC00650DO4I,,,,,,,,,,,,,83.99762,-69.21254,i06MC00650DO4I,i06MC00650DO4I,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1167890000000007,0.345682,0.3299829999999986,-0.4624710000000007,-0.6000410000000009,0.2425730000000001,0.022793,-0.0208779999999997,0.048845,-0.1375700000000002,-0.0156990000000014,0.0725160000000002,4657669828094740480,0,4657669828094740480,10751.1445,6837.10938,15201.6201,13727.2783,12651.374,14897.9805,10022
15724,10247,b'i06MC0033070CJ',83.9995,-67.04659,-0.0066314344,1.0288618,-0.2545761,4.9933235e-05,0,0,1.1733707,0.0019651875,0.0027824144,0.004435351,0.003573478,0.02559828,0.0011083373,0.008141529,0.0013117539,0.0021676598,0.0017659807,0.004589134,0.0038290024,14.093007,14.113059,13.992048,14.120245,14.192215,14.352655,14.494109,14.701515,14.735953,15.039856,15.230765,15.289118,-0.3383407592773437,-0.034438133239746,0.0690681857189531,0.0212225105901852,r â¤ 18,0.1347325000000001,unknown,,,i06MC0033070CJ,i06MC0033070CJ,,,,,,,,,,,,,83.9995,-67.04659,i06MC0033070CJ,i06MC0033070CJ,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.3383409999999998,-0.0344379999999997,-0.2418440000000004,-0.303903,-0.4948119999999996,-0.0200519999999997,-0.0071860000000008,-0.3488600000000001,-0.1281970000000001,-0.1909089999999995,-0.2074060000000006,-0.1604400000000012,4660242346036198400,0,4660242346036198400,16804.7324,13244.0938,21060.207,14132.8535,12525.8809,18563.7539,10012
15725,16454,b'i06MC004105J3I',84.001915,-68.65186,-0.07416714,1.0505149,-2.388152,0.99998116,0,0,1.1903745,0.005622123,0.007827787,0.010396623,0.008940981,0.00844342,0.0028029429,0.0077893054,0.0028048435,0.004211349,0.0033149056,0.009048428,0.007108493,15.981301,16.085266,15.975037,16.015322,16.072407,16.125183,16.14136,16.177885,15.997465,16.294231,16.449905,16.48544,-0.1163463592529296,0.180419921875,0.2045972476082925,0.042339900317425,r â¤ 18,0.2385929999999998,unknown,,,i06MC004105J3I,i06MC004105J3I,,,,,,,,,,,,,84.001915,-68.65186,i06MC004105J3I,i06MC004105J3I,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.116346,0.1804199999999998,0.1438949999999987,-0.2967659999999998,-0.452440000000001,-0.1039650000000005,0.0699439999999995,-0.052702,-0.0402850000000007,-0.1556740000000012,-0.036525000000001,-0.0527760000000014,4657800571212505472,0,4657800571212505472,19491.6445,14901.7686,24606.9902,20383.998,15671.6426,25225.1973,10022
15726,11678,b'i06MC00650DWML',84.00198,-69.194244,0.036755703,1.1880456,0.7530955,0.99997556,0,0,1.4409398,0.006694347,0.008841481,0.01149866,0.010748303,0.010579798,0.005482983,0.009284495,0.0063921683,0.007891038,0.0070348918,0.0115478495,0.009263244,16.444841,16.394838,16.25083,16.290224,16.316177,16.256292,16.323368,16.44492,16.382812,16.58221,16.640982,16.638721,-0.1372909545898437,0.0621070861816406,0.0937688964848512,0.0856656360020995,r â¤ 18,0.1307529999999985,EclBin,Gaia DR3 4657669935481874176,0.0,i06MC00650DWML,i06MC00650DWML,,,,,,,,,,,,,84.00198,-69.194244,i06MC00650DWML,i06MC00650DWML,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1372900000000001,0.0621079999999985,-0.0594440000000027,-0.1993979999999986,-0.2581699999999998,0.0500030000000002,0.1046140000000015,-0.1886280000000013,-0.0393939999999979,-0.0587720000000011,-0.1215520000000012,0.0598850000000013,4657669935481874176,0,4657669935481874176,8631.74512,6650.66504,11866.6787,11603.7412,11031.7891,13020.3242,10022
15728,10431,b'i06MC00330A8W3',84.00383,-66.644875,-0.04795485,0.9858494,-0.7022324,0.99987435,0,0,1.1467464,0.016080907,0.020851403,0.031053124,0.02543211,,0.006843632,0.08151941,0.0081233,0.009991502,0.011603716,0.031202722,0.031755425,17.812408,17.63474,17.466484,17.427187,,17.587454,17.833,17.736406,17.45656,17.917686,18.095371,18.107775,-0.1812801361083984,0.27984619140625,0.3272273959027052,0.1106890309526599,r â¤ 18,0.3704859999999996,unknown,,,i06MC00330A8W3,i06MC00330A8W3,,,,,,,,,,,,,84.00383,-66.644875,i06MC00330A8W3,i06MC00330A8W3,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.181280000000001,0.2798459999999991,0.3764399999999988,-0.4611260000000001,-0.6388110000000005,0.1776680000000006,0.2075530000000007,-0.1489519999999977,0.0392970000000012,-0.1776850000000003,0.0965939999999996,,4660277805289686656,0,4660277805289686656,8887.08203,6637.38525,12641.9912,16157.0215,14228.6777,18376.9492,10022
15732,40770,b'i06MC004100V70',84.0085,-69.02773,0.44073096,1.0152049,1.7740042,3.4973457e-08,1,0,1.2668077,0.100584194,0.10782698,0.13993676,0.11690753,0.095166005,0.02441941,0.0626077,0.022331538,0.024873715,0.028101154,0.07875607,0.07134886,20.35773,20.052195,19.835178,19.887081,19.798717,19.597075,19.433453,19.391205,19.058607,19.388203,19.41554,19.25756,0.0030021667480468,0.3325977325439453,0.2970264157581691,0.2904464351600329,19 < r â¤ 20,0.3310970000000033,unknown,,,i06MC004100V70,i06MC004100V70,,,,,,,,,,,,,84.0085,-69.02773,i06MC004100V70,i06MC004100V70,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0030019999999986,0.3325980000000008,0.3748460000000015,-0.3295960000000022,-0.3569330000000015,0.305534999999999,0.1651140000000026,0.2058700000000008,-0.0519029999999993,-0.0273369999999992,0.0422480000000007,0.2016419999999996,4657696255067527296,0,4657696255067527296,2177.55615,1533.24097,3232.39478,15090.125,1797.0542,21803.0664,10121
15741,11128,b'i06MC00650A0JU',84.01259,-69.51302,-0.030005326,1.0131801,-1.0519836,0.99999785,0,0,1.1513435,0.003070637,0.004256888,0.005848973,0.0055303723,0.0054926765,0.0030139347,0.0053898455,0.003769267,0.0047907885,0.00434286,0.008223618,0.006410707,14.943163,14.964593,14.924605,14.983015,15.031573,15.19452,15.295636,15.542788,15.583816,15.900166,16.12088,16.101587,-0.3573780059814453,-0.0410280227661132,0.0692811957911973,0.0514628744801687,r â¤ 18,0.1376609999999996,unknown,,,i06MC00650A0JU,i06MC00650A0JU,,,,,,,,,,,,,84.01259,-69.51302,i06MC00650A0JU,i06MC00650A0JU,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.3573780000000006,-0.0410280000000007,-0.2881800000000005,-0.3163499999999999,-0.5370639999999991,-0.0214300000000005,-0.0184219999999992,-0.3482679999999991,-0.0584100000000002,-0.2207139999999992,-0.2471519999999998,-0.1629470000000008,4657655809333391104,0,4657655809333391104,17492.7344,14123.8125,23878.4395,17795.0605,14182.4346,20761.4336,10011
15742,10166,b'i06MC003305PXD',84.01277,-67.19001,0.0122062005,1.0708498,0.2283623,0.9999643,0,0,1.1431878,0.010643837,0.01199208,0.015906654,0.013533022,0.16555265,0.0038886247,0.032939453,0.004509801,0.006850243,0.006256706,0.015578438,0.014861912,17.167025,16.784376,16.485727,16.50886,16.534304,16.66447,16.804586,16.861954,16.819662,17.079706,17.167767,17.202478,-0.217752456665039,0.0422916412353515,0.102706113553132,0.0692174015723703,r â¤ 18,0.1511679999999984,unknown,,,i06MC003305PXD,i06MC003305PXD,,,,,,,,,,,,,84.01277,-67.19001,i06MC003305PXD,i06MC003305PXD,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2177520000000008,0.0422919999999997,-0.0150760000000005,-0.2600440000000006,-0.3481050000000003,0.3826489999999971,0.2755160000000032,-0.1974839999999993,-0.0231329999999978,-0.0880609999999997,-0.0573680000000003,-0.1301660000000026,4660146413659188352,0,4660146413659188352,9540.17578,7062.42188,13496.7217,11877.8164,10092.5508,13714.6377,10022
15743,16289,b'i06MC004100TZ0',84.01405,-69.03154,-0.0054996884,1.0523216,-0.18871813,0.998409,0,0,1.2084491,0.0077804592,0.009799199,0.0127017405,0.010427237,0.009396328,0.002856096,0.007388296,0.002403624,0.0035906178,0.0025507708,0.006345351,0.0046572783,16.587086,16.399334,16.26367,16.233324,16.194313,16.066338,15.98929,15.8131275,15.665787,15.747174,15.777866,15.726725,0.065953254699707,0.1473407745361328,0.1063739126743664,0.0359898210634815,r â¤ 18,0.1143637500000007,unknown,,,i06MC004100TZ0,i06MC004100TZ0,,,,,,,,,,,,,84.01405,-69.03154,i06MC004100TZ0,i06MC004100TZ0,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0659535000000008,0.1473405000000003,0.3235030000000005,-0.0813869999999994,-0.1120789999999996,0.1877519999999997,0.16601,0.253210499999998,0.0303460000000015,-0.0306920000000001,0.1761625000000002,0.1279750000000028,4657696255067670912,0,4657696255067670912,13310.3301,10557.4473,16734.1348,11379.8428,6626.12891,17359.2383,10121
15744,10809,b'i06MC006505S3Q',84.014854,-69.917496,-0.06465707,1.1526283,-1.5046275,1.949842e-06,0,0,1.2033476,0.008677824,0.011097696,0.013429524,0.012362483,0.012070317,0.0069565326,0.011213941,0.007395025,0.009099295,0.008729308,0.015736315,0.012944147,16.783094,16.758114,16.529205,16.49081,16.521172,16.66215,16.60706,16.737354,16.599464,16.89909,17.02781,17.027605,-0.1617355346679687,0.1378898620605468,0.1782868653560231,0.0993410095903321,r â¤ 18,0.2187579999999975,unknown,,,i06MC006505S3Q,i06MC006505S3Q,,,,,,,,,,,,,84.014854,-69.917496,i06MC006505S3Q,i06MC006505S3Q,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1617360000000012,0.1378899999999987,0.0075959999999994,-0.2996259999999999,-0.4283459999999977,0.0249799999999993,0.2673039999999993,-0.0752039999999993,0.0383950000000012,-0.1287199999999977,-0.1302939999999992,-0.1409780000000005,4657268510716044544,0,4657268510716044544,12358.4336,9832.66797,16269.8926,10437.5117,9176.36523,11957.7979,10022
15746,11114,b'i06MC006509XTA',84.01556,-69.51931,-0.07977435,1.0458527,-1.6970576,4.993324e-05,0,0,1.1333544,0.007037,0.009103831,0.012987656,0.011956644,0.011827333,0.0069324654,0.011487304,0.008598863,0.011246389,0.010742302,0.020080915,0.016381877,16.530285,16.433525,16.448112,16.455976,16.491493,16.60799,16.69998,16.871656,16.67727,17.21396,17.392994,17.375711,-0.3423042297363281,0.1943855285644531,0.2993081810935275,0.1198931501974393,r â¤ 18,0.3655380000000008,unknown,,,i06MC006509XTA,i06MC006509XTA,,,,,,,,,,,,,84.01556,-69.51931,i06MC006509XTA,i06MC006509XTA,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.3423039999999986,0.1943860000000015,0.02271,-0.5366900000000001,-0.7157240000000016,0.0967599999999997,-0.0224510000000002,-0.2636660000000006,-0.0078640000000014,-0.1790340000000014,-0.1716760000000015,-0.1164970000000025,4657655813650813056,0,4657655813650813056,13989.8623,10753.5742,19421.4375,14896.0488,10432.1152,18401.3359,10012
15748,16364,b'i06MC004102C5A',84.01584,-68.89027,-0.02016367,0.98695636,-0.48610723,0.99994034,0,0,1.176934,0.02083936,0.01184388,0.015449099,0.013086464,0.012192924,0.0039877966,0.011077271,0.0041100625,0.005613148,0.005250365,0.011265261,0.009029354,18.213942,16.79769,16.652456,16.673532,16.70249,16.718086,16.759872,16.837114,16.528955,17.04841,16.784916,16.819803,-0.2112960815429687,0.3081588745117187,0.3662661817016263,0.0588298207747738,r â¤ 18,0.413807000000002,unknown,,,i06MC004102C5A,i06MC004102C5A,,,,,,,,,,,,,84.01584,-68.89027,i06MC004102C5A,i06MC004102C5A,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2112960000000008,0.3081589999999998,0.2309170000000016,-0.5194550000000007,-0.2559609999999992,1.416252,0.1241579999999977,-0.1190280000000001,-0.0210760000000007,0.2634940000000014,-0.0772419999999982,-0.0155959999999986,4657703230076209152,0,4657703230076209152,10929.8066,8527.10645,14827.9561,12862.8887,7962.08789,14687.5352,10122
