,Unnamed: 0,id,ra,dec,mag_psf_g,mag_psf_i,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_j0515,mag_psf_j0660,mag_psf_j0861,mag_psf_r,mag_psf_u,mag_psf_z,err_mag_psf_g,err_mag_psf_i,err_mag_psf_j0378,err_mag_psf_j0395,err_mag_psf_j0410,err_mag_psf_j0430,err_mag_psf_j0515,err_mag_psf_j0660,err_mag_psf_j0861,err_mag_psf_r,err_mag_psf_u,err_mag_psf_z,aperture_id,center_ra,center_dec,sep_arcsec,star_id
5268,5363,i06MC003204O78,81.96025916449813,-67.3993675601354,15.853090103149412,16.514934291839598,15.800230031967164,15.595076082229614,15.643838050842284,15.693432624816891,15.882588771820068,16.31111189842224,16.71706534576416,16.192196216583252,15.928471172332763,16.730808547973634,0.0026965474,0.004039842,0.0071397256,0.009070178,0.0079358565,0.007602425,0.0076314867,0.005106221,0.010506081,0.0030965696,0.0051947455,0.008278258,280,81.97785928494143,-67.41281249643878,54.17848432657824,
5269,5364,i06MC003204NHC,81.97283924916893,-67.397398337529,17.744377979278564,18.33574372863769,17.79058888721466,17.558747123718263,17.537413719177245,17.569299991607664,17.80086047935486,18.109655113220214,18.50695301246643,18.047419395446777,17.946054542541503,18.53314071083069,0.008817408,0.014484629,0.024909263,0.031909365,0.02648473,0.025012529,0.026038777,0.015433018,0.036278576,0.010319907,0.017826172,0.03154573,280,81.97785928494143,-67.41281249643878,55.92370546775462,
5323,5418,i06MC004001L2S,82.79426778990604,-68.93028470108317,16.05636739730835,16.571381717681884,15.914218345642093,15.725360931396484,15.760857749938964,15.809790084838866,16.02920785140991,16.372332889556883,16.775609004974367,16.280901588439942,15.936318523406982,16.772307609558105,0.0038943694,0.0057024527,0.006508913,0.008757613,0.008032563,0.00794888,0.007561304,0.005302149,0.010705177,0.0041987477,0.0048283665,0.009262093,286,82.75665610176624,-68.92555724490244,51.57180524689728,
5324,5419,i06MC004001I97,82.79176632762554,-68.9308554142639,19.27752113342285,19.71473851776123,19.451039830207822,19.05810374164581,19.089961696624755,19.04195089149475,19.2292732257843,19.574756938934325,19.90532516288757,19.48305193328857,19.709593660354614,20.105798458099365,0.028283592,0.056228053,0.06019913,0.06955779,0.065270066,0.06072833,0.05469211,0.047082204,0.10740827,0.03474351,0.05153521,0.13686408,286,82.75665610176624,-68.92555724490244,49.28476009165556,
5327,5422,i06MC004001LHG,82.79712559095653,-68.92503502186771,18.20350551605225,18.220567924499512,18.382950941085817,18.15571588420868,18.01492421722412,18.096989582061767,18.091768814086915,18.150880414962767,18.336409318923952,18.176435626983643,18.541160232543945,18.21736166381836,0.0131993415,0.01673754,0.026586808,0.03526065,0.029381068,0.029743427,0.024481308,0.015713513,0.0300658,0.012996452,0.021432314,0.026601214,286,82.75665610176624,-68.92555724490244,52.42169934504124,
5331,5426,i06MC004001H3Q,82.78314068978703,-68.93870112148437,17.072085857391357,17.27408369064331,17.230622688293458,16.92958313369751,16.88453984451294,16.89828288269043,16.973848560333252,17.159885412216187,17.423019397735597,17.113032497406007,17.518967515945434,17.3679867477417,0.006766016,0.008868478,0.013284354,0.016938886,0.0148747,0.01451002,0.01267654,0.008436251,0.016213302,0.0067468565,0.011452997,0.0141068,286,82.75665610176624,-68.92555724490244,58.42674569085301,
5345,5440,i06MC004001H5I,82.78585796006513,-68.93623092534813,18.25883150100708,18.50979335784912,18.4845022354126,18.09626752281189,18.05452203941345,18.1090906829834,18.176811197280884,18.44334395599365,18.78864072608948,18.350133098602296,18.67396033477783,18.72954501914978,0.01368953,0.021120211,0.028716968,0.034380876,0.03030555,0.030194608,0.02593299,0.01958577,0.04310421,0.014815076,0.02354444,0.040980387,286,82.75665610176624,-68.92555724490244,53.89586176549398,
5346,5441,i06MC004001GPM,82.7837804534696,-68.93652272786197,18.895160675048828,19.0116291809082,19.214948693275453,18.717638315200805,18.685314895629883,18.73810565185547,18.74870369720459,19.00707300376892,19.16571425247193,18.904201663970948,19.794089443206783,19.11331190872192,0.020681737,0.03119717,0.046866473,0.051681742,0.04564332,0.046225633,0.03805253,0.029654453,0.05813924,0.021954931,0.051904153,0.056523047,286,82.75665610176624,-68.92555724490244,52.82602382457458,
5349,5444,i06MC004001HRY,82.77962691796917,-68.93427053629999,18.650367736816406,18.72366769790649,19.35607365703583,18.670042741775514,18.63415861320496,18.58489644241333,18.501902725219725,18.67922409248352,18.86210202026368,18.58155361557007,20.013073987483978,18.732404373168944,0.017600255,0.024837445,0.051660106,0.05005597,0.044518158,0.041538514,0.032319333,0.023296509,0.045478273,0.017414676,0.060939003,0.04100152,286,82.75665610176624,-68.92555724490244,43.217968431018015,
5353,5448,i06MC004001JDT,82.78464660076969,-68.92908224386684,19.35491752624512,19.53548446273804,19.76726771330833,19.37549524354935,19.167357612609862,19.17678630065918,19.21148426628113,19.297596294403075,19.71514211940765,19.355514682769776,20.117450839996337,19.654259895324707,0.02811067,0.0472006,0.06917252,0.08169546,0.06445447,0.06262284,0.05179587,0.03658406,0.090652324,0.03039096,0.065246865,0.08959153,286,82.75665610176624,-68.92555724490244,38.38863970118685,
5355,5450,i06MC004001LOE,82.77486958286582,-68.92821943784978,18.456450939178467,18.76621499633789,18.88320128059388,18.357762802124025,18.153071571350097,18.19508945655823,18.32935571670532,18.66530600357056,18.927533376693727,18.570567764282227,19.32190335464477,18.74397346878052,0.0147601245,0.024826752,0.035600618,0.03868971,0.030647894,0.030322168,0.027308982,0.022275383,0.046756,0.016570164,0.035122078,0.040527195,286,82.75665610176624,-68.92555724490244,25.449304766772755,
5356,5451,i06MC004001KW7,82.78079929273336,-68.92499608038692,17.945717811584473,18.027178031921387,18.546012798309327,17.983393896102907,17.79720609283447,17.809458921432494,17.82866907119751,17.84694877433777,18.11167882728577,17.880496181488038,19.32729280662537,18.04935190582276,0.0112291295,0.014783436,0.029535184,0.03196942,0.02565708,0.024897669,0.021003589,0.013833899,0.025943104,0.010824344,0.036608957,0.023574172,286,82.75665610176624,-68.92555724490244,31.318745322519312,
5366,5461,i06MC004001K5L,82.76897727549951,-68.92722579196352,19.280669689178467,19.40172281837464,19.945022771120072,19.37977896976471,19.105592537879943,19.13395011138916,19.14328026771545,19.36069086360932,19.6102375869751,19.23417107009888,20.473761684417724,19.30738279724121,0.026889585,0.042340796,0.0791858,0.082400896,0.060866278,0.060354397,0.04894284,0.038927484,0.08248021,0.027824903,0.08665881,0.06639496,286,82.75665610176624,-68.92555724490244,17.04268289537094,
5369,5464,i06MC004001JZA,82.75953674026758,-68.92784587748514,19.044846462249755,19.149159580230712,19.594524899482728,19.003371512413025,18.83928339576721,18.891309854507448,18.960440086364745,19.10193744468689,19.32452677536011,19.038644947052003,20.28986907672882,19.13230106735229,0.022758046,0.034464512,0.061514776,0.062789485,0.05097073,0.05095233,0.04315515,0.031739835,0.065250486,0.024007268,0.07490913,0.05703323,286,82.75665610176624,-68.92555724490244,9.04356590050036,
5382,5477,i06MC004001IN6,82.72509330903432,-68.93682622549694,14.69434683227539,15.171583656311036,14.535737911224366,14.39960273361206,14.437063934326172,14.48640510559082,14.67598009109497,14.977613433837892,15.354077804565431,14.907476104736327,14.510851985931396,15.354478904724122,0.0023145417,0.0026210311,0.003212834,0.0044585927,0.004088005,0.004056753,0.0038163625,0.002734227,0.004828659,0.0025162094,0.0023258762,0.0038727862,286,82.75665610176624,-68.92555724490244,57.5698809126804,
5385,5480,i06MC004001J6U,82.75346570797257,-68.93179972072757,18.790274070739745,18.93773420333862,19.19757525062561,18.827330147743226,18.56344716644287,18.671135946273804,18.713000297546387,18.84580961036682,19.21033285903931,18.867958225250245,19.72857356739044,19.02825703430176,0.019112853,0.029086577,0.046176333,0.055770494,0.042562842,0.043704968,0.036565077,0.026025351,0.05987295,0.021096209,0.049022995,0.052369453,286,82.75665610176624,-68.92555724490244,22.84914323552823,
5389,5484,i06MC004001I47,82.74486055425035,-68.93239854503695,19.466787742614745,19.70714838981628,20.147513145565988,19.581251835346222,19.25204813671112,19.37514023399353,19.41972923278809,19.5980630235672,19.81788133430481,19.47424522781372,20.25177914571762,19.837543151855467,0.030676385,0.05478414,0.09327642,0.09721122,0.06853504,0.072648995,0.060914464,0.047199164,0.099210784,0.03351572,0.0727766,0.105493635,286,82.75665610176624,-68.92555724490244,28.97669358522485,
5390,5485,i06MC004001JE7,82.7384874466151,-68.9344511304862,19.11138956451416,19.261830406188963,19.53657911157608,19.12751074886322,18.97548890304565,19.048983379364014,19.02756810188293,19.152016194343567,19.36693261909485,19.12954203033448,19.94155097675324,19.201242111206053,0.024016505,0.03804081,0.058223914,0.06908704,0.056511424,0.05748997,0.045714,0.03326205,0.06807407,0.025875062,0.057279333,0.06076738,286,82.75665610176624,-68.92555724490244,39.72504242882868,
5394,5489,i06MC004001MCY,82.75394674412368,-68.92495164373288,14.695926116943358,15.19430223083496,14.565138259887696,14.38281003189087,14.419570137023925,14.470526500701904,14.66110214996338,14.986306175231936,15.376206863403322,14.911810554504395,14.648682720184324,15.364025806427,0.0019609707,0.0026545906,0.0032832893,0.0044402457,0.0040699267,0.0040378813,0.0038035433,0.002535922,0.0048857797,0.0020531875,0.0025104936,0.0038871977,286,82.75665610176624,-68.92555724490244,4.129668852194378,
5405,5500,i06MC004001JNF,82.73309375787774,-68.9288925556751,18.402307914733885,18.706102447509764,18.48932210540772,18.19491489982605,18.125609327316283,18.188303203582763,18.319548223495485,18.343805297851564,18.84244655418396,18.438546813964845,18.937139756202697,18.70203819084168,0.0148231825,0.02428647,0.028139668,0.035914037,0.031254735,0.031279277,0.028077252,0.018216845,0.04463413,0.015628828,0.027394269,0.039633796,286,82.75665610176624,-68.92555724490244,32.7773553487808,
5410,5505,i06MC004001JEB,82.72203642979605,-68.9284666639001,18.75799600982666,19.170889453887938,18.823608914375303,18.60233474731445,18.50009100532532,18.55805751800537,18.74782993507385,18.99331718444824,19.360978353500368,18.89246908569336,18.992398745536804,19.415774963378905,0.018791264,0.035246342,0.035489745,0.047488254,0.040169545,0.04067489,0.03775499,0.02942516,0.06777702,0.021711713,0.02871399,0.073062465,286,82.75665610176624,-68.92555724490244,46.01963496845338,
5427,5522,i06MC004001LET,82.77748457379207,-68.92211536976222,19.189278602600098,19.18863604736328,19.90717683172226,19.38419871377945,19.16498010253906,19.101920078277587,19.054964231491088,19.13364103603363,19.39148901748657,19.04409090423584,20.615993089199065,19.1964524269104,0.02568038,0.03588549,0.0813299,0.08524464,0.06659741,0.060771383,0.047555383,0.033049874,0.06970224,0.024414504,0.10159904,0.060684573,286,82.75665610176624,-68.92555724490244,29.6750254670198,
5432,5527,i06MC004001NHO,82.78711094537212,-68.9153578748465,19.5450086593628,19.56129539871216,19.98946409857273,19.56940310049057,19.448347067832948,19.29404702091217,19.364849422454835,19.52261677551269,19.716492283821108,19.492506660461427,20.877778065547343,19.56495361328125,0.032605123,0.048331145,0.08326799,0.09557997,0.079734586,0.06836802,0.058102123,0.044250213,0.091200694,0.033958104,0.12160021,0.083049774,286,82.75665610176624,-68.92555724490244,53.880626723738985,
5438,5533,i06MC004001O0B,82.76788179860951,-68.91937700734732,18.71117346191406,19.02820854949951,18.90206007099152,18.599067365646363,18.46064250564575,18.53462230873108,18.630673740386964,18.91188429260254,19.10473417091369,18.783310092926023,19.05662584972381,19.173903036117554,0.018273948,0.031446256,0.037236813,0.047136042,0.039184943,0.03982073,0.034656208,0.027578175,0.05488664,0.020028632,0.030075163,0.059305117,286,82.75665610176624,-68.92555724490244,26.575115300351804,
5444,5539,i06MC004001OAJ,82.77706044141357,-68.91540870286461,18.22525160217285,18.48084240722656,18.44861022567749,18.1290683631897,18.03586587905884,18.049979637145995,18.15670563888549,18.327779682159424,18.57382606315613,18.301078952789307,18.941436416625976,18.665026950836182,0.013313402,0.020537434,0.027783424,0.034625538,0.02964077,0.028982118,0.025589824,0.020773062,0.036407277,0.014258615,0.027841028,0.03853879,286,82.75665610176624,-68.92555724490244,45.08621543177075,
5448,5543,i06MC004001NUL,82.76653207099366,-68.91581427041237,18.741472648620604,19.11420803833008,19.025356212615968,18.673903381347657,18.582599496841432,18.66821188735961,18.745507976531982,18.963242277145387,19.35700701522828,18.85168424987793,19.212509996414184,19.201419878005986,0.018721266,0.033604167,0.04064293,0.049757306,0.042807978,0.043669544,0.03776528,0.028699724,0.06730265,0.021078145,0.03355296,0.060675245,286,82.75665610176624,-68.92555724490244,37.33291802134817,
5452,5547,i06MC004001PYH,82.77073697591482,-68.9112743787493,19.02087395095825,19.31493605041504,19.39818731880188,18.906721865653992,18.72464046478272,18.802341888427733,18.95663160896301,19.268102272987367,19.508822191238405,19.15014330291748,19.73904681873321,19.42012035942077,0.022359833,0.03953074,0.053493924,0.058626805,0.046889853,0.0477057,0.043306768,0.036147792,0.07616937,0.02620252,0.049281776,0.073111035,286,82.75665610176624,-68.92555724490244,54.555495476454006,
5454,5549,i06MC004001LHF,82.75528187478317,-68.92310947270316,19.063530372619628,19.38577435684204,19.213714281082154,18.97101000499725,18.834295440673827,18.97910725784302,19.007530544281007,19.281691535949708,19.576083410263063,19.201477684021,19.40475869846344,19.57109091186524,0.023041215,0.04193575,0.04587838,0.061137985,0.05037759,0.054088216,0.04500345,0.036784638,0.08104298,0.027254323,0.03779653,0.08350994,286,82.75665610176624,-68.92555724490244,8.989766926671914,
5459,5554,i06MC004001M1A,82.74625003813871,-68.9210806687313,19.193156646728514,19.116655570983887,19.903025249004365,19.28036626434326,19.1707991847992,19.13672141647339,18.98079182815552,19.10690163040161,19.288069475173952,19.096489109039307,20.52258003425598,19.16212413215637,0.024914484,0.033430472,0.07635047,0.07572789,0.06378632,0.060116574,0.04373204,0.031672247,0.06320805,0.024803026,0.08987171,0.058487397,286,82.75665610176624,-68.92555724490244,21.004937552420675,
5466,5561,i06MC004001P14,82.74405364717609,-68.91592771619779,18.604844497680663,18.76427393722534,18.956607857704164,18.58322604751587,18.36849777793884,18.439533515930176,18.545678968429566,18.6809020614624,18.90661643791199,18.638203300476075,19.576124674797057,18.816997814178468,0.016622985,0.025134409,0.038105916,0.045807775,0.03597065,0.03675926,0.032247193,0.022882637,0.04616881,0.017748259,0.04266215,0.043190487,286,82.75665610176624,-68.92555724490244,38.31458258571266,
