id,ra,dec,mag_psf_g,mag_psf_i,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_j0515,mag_psf_j0660,mag_psf_j0861,mag_psf_r,mag_psf_u,mag_psf_z,OGLE-II,OGLE-III,OGLE-IV,ura,udec
i06MC006506AM1,82.7983435826886,-69.86728097800031,17.25538516998291,17.674657188415527,17.450121967315674,17.12707105255127,17.055220642089843,17.104789962768553,17.234141052246095,17.4480735244751,17.759326988220216,17.42199154663086,17.72312699127197,17.786259323120117,LMC_SC2_166301,LMC169.7.124932,LMC516.22.974,82.79842,-69.86728
i06MC006507XNO,82.70887792386193,-69.71014080129915,16.54470553588867,16.891579544067383,16.580426095962526,16.34577653503418,16.351972816467285,16.357639739990233,16.503209968566896,16.573797218322753,17.006024963378906,16.689017349243166,16.721117897033693,17.03852892303467,LMC_SC2_186955,LMC169.6.118647,LMC516.22.76540,82.70888,-69.71017
i06MC006508DE4,82.71767112143533,-69.65679420636434,16.274146743774413,16.72369948577881,16.39054610824585,16.071247245788573,16.07273162841797,16.095539085388182,16.235150787353515,16.578296684265137,16.85753515625,16.47335413360596,16.545567718505858,16.856515960693358,LMC_SC2_193090,LMC169.5.35400,LMC516.22.90509,82.71775,-69.65683
i06MC00650B62F,82.66908265394284,-69.42533699776617,14.541238395690918,14.943320594787597,14.40964329147339,14.311412956237792,14.391851081848145,14.424517738342285,14.592422996520995,14.768290954589844,15.126590553283691,14.754186485290528,14.50933888244629,15.137737380981445,LMC_SC2_213896,LMC168.8.77038,LMC516.30.58564,82.66917,-69.42539
i06MC00650B08P,82.77639765185145,-69.43621318865888,15.006978889465334,15.602501380920412,14.91048204803467,14.73906300354004,14.814441886901854,14.85546327972412,15.072696937561034,15.40061653137207,15.75701219177246,15.313810607910156,14.934589050292967,15.765377700805665,LMC_SC2_213908,LMC168.8.77061,LMC516.30.58554,82.77642,-69.43625
i06MC00650BDPV,82.68560233658688,-69.43233683457362,14.710332626342772,15.135982833862304,14.608822940826418,14.464134361267089,14.52876247406006,14.56733578491211,14.749041114807127,14.965439682006835,15.340505424499511,14.950832626342773,14.537170768737791,15.344816314697265,LMC_SC2_213911,LMC168.8.77011,LMC516.30.58556,82.68554,-69.43239
i06MC00650BDNR,82.70592804660336,-69.42774905296851,13.798289459228517,,13.845270275115968,13.626794006347655,13.749767509460447,13.826704681396485,14.08454238128662,,14.551328483581543,,13.804992630004882,14.656456100463867,LMC_SC2_213964,LMC168.8.77132,LMC516.30.58706,82.70567,-69.428
i06MC00650BDPF,82.71272493729352,-69.42235273497896,17.247487632751465,17.841666137695313,17.36142051124573,17.049274185180664,17.07892915344238,17.119604766845704,17.304614723205567,17.666212516784668,18.011942283630372,17.553463790893556,17.426162269592286,17.980208503723144,LMC_SC2_214344,LMC168.8.78093,LMC516.30.59237,82.71262,-69.42239
i06MC0065015U6,82.9416821533516,-70.32459212647485,16.87359365081787,17.412639625549318,17.05863866043091,16.829677253723144,16.76401428222656,16.81560634613037,16.933981452941893,17.048962532043458,17.5203646774292,17.16298956298828,17.57088201904297,17.472024848937988,LMC_SC2_219074,LMC170.6.95054,LMC516.05.19862,82.94146,-70.32453
i06MC006501JK8,82.88178854521199,-70.29687146880016,16.141497673034667,16.5995856552124,16.220313398361206,16.059321075439453,16.03748420715332,16.075957527160643,16.208935844421386,16.265722618103027,16.75343817138672,16.419528213500975,16.385842498779297,16.742746429443358,LMC_SC2_219136,LMC170.6.94671,LMC516.05.32445,82.88167,-70.29683
i06MC006504J1Y,82.95776274008561,-70.04377121453051,16.23331731414795,16.814609214782713,16.22580584716797,16.06230989074707,16.000723876953124,16.0495064163208,16.24116665649414,16.499978927612304,16.867521286010742,16.518362075805666,16.98407381439209,16.849671180725096,LMC_SC2_248770,LMC169.8.135855,LMC516.13.29799,82.95767,-70.04375
i06MC006504YJK,82.9116654457927,-70.00443979593649,16.16178116607666,16.48602451324463,16.16783818435669,16.004330307006835,15.961688079833984,15.99169277191162,16.14451887512207,16.1842811126709,16.661672157287597,16.317583488464354,16.244865592956543,16.643165550231934,LMC_SC2_256199,LMC169.8.135827,LMC516.13.29866,82.91162,-70.00444
i06MC006505NNW,82.98233994601975,-69.93228388229286,16.49424394226074,16.78077388763428,16.422337381362915,16.32826390838623,16.301656761169433,16.331434478759764,16.42839714050293,16.455325813293456,16.883117614746094,16.599972114562988,16.57022589111328,16.88065305328369,LMC_SC2_263668,LMC169.7.62452,LMC516.13.45921,82.98196,-69.93231
i06MC006505R58,82.98298545512493,-69.92109654054805,17.548256790161133,17.73502136230469,17.648639766693115,17.44101443862915,17.40039638519287,17.400115242004393,17.504738624572752,17.434314460754393,17.82062660217285,17.601707252502443,17.6827060546875,17.833057075500488,LMC_SC2_270595,LMC169.7.64117,LMC516.22.456,82.98288,-69.92108
i06MC006506JHK,82.88647016139332,-69.84416881291145,17.188529335021972,17.2048646774292,17.325957624435425,17.14918389892578,17.029836143493654,17.072091331481932,17.10874550628662,17.20535277557373,17.196082168579103,17.1743763961792,17.535895782470703,17.132483963012696,LMC_SC2_276971,LMC169.7.145228,LMC516.22.12629,82.88712,-69.84417
i06MC006506CZH,82.96928694646132,-69.86310293341538,17.582069458007812,17.85075205230713,17.740697471618653,17.539059310913085,17.43192335510254,17.459705581665037,17.538340354919434,17.747910491943358,17.863013320922853,17.683827713012697,18.132262664794922,17.924270156860352,LMC_SC2_277001,LMC169.7.146035,LMC516.22.2747,82.96867,-69.86314
i06MC006507IRZ,82.82872373020786,-69.73786222548395,16.74653995513916,17.13363147735596,16.69970774078369,16.56737268066406,16.551484375,16.560657554626466,16.680289169311525,16.892083564758302,17.258293205261232,16.88628187561035,16.747754287719726,17.291050437927247,LMC_SC2_289651,LMC169.6.118742,LMC516.22.26394,82.82879,-69.73778
i06MC006507TB3,82.9004228676978,-69.70996743999987,16.933290771484376,17.22852533721924,17.134610336303712,16.821073944091797,16.771316764831543,16.79642653656006,16.86971463775635,17.11189936828613,17.33226700592041,17.021347358703615,17.47819644165039,17.322488861083983,LMC_SC2_289705,LMC169.6.137240,LMC516.22.26463,82.90038,-69.71003
i06MC006507OXK,82.88199696800545,-69.72059565852244,18.11127119445801,18.08268238067627,18.410872738838197,18.19933744812012,18.1283006439209,18.112782863616943,18.137399646759032,17.980052391052247,18.097484786987305,18.102884605407716,18.54038465118408,18.046914176940916,LMC_SC2_289936,LMC169.6.137641,LMC516.22.26918,82.88246,-69.72069
i06MC006508GU4,82.88847368717353,-69.64842758740772,15.682317848205567,15.134113082885744,16.597852607727052,16.439256843566895,16.0007993850708,15.922919960021972,15.478595230102538,15.218845794677733,15.120324478149413,15.242485504150391,16.842879066467287,15.083977920532227,LMC_SC2_295100,LMC169.5.52379,LMC516.22.37960,82.88825,-69.6485
i06MC006508IO9,82.84702476551601,-69.6410758936233,16.75051741027832,16.941364608764648,16.76974253463745,16.60233500671387,16.59044667816162,16.59207643890381,16.696741554260253,16.68031504058838,17.05947910308838,16.815702491760256,16.666816223144533,17.08308051300049,LMC_SC2_295267,LMC169.5.35841,LMC516.22.38184,82.847,-69.64111
i06MC00650963B,82.82717898006503,-69.58577973987609,14.855684074401857,15.04428514099121,15.373104763031005,14.860014656066895,14.764486923217774,14.793087951660155,14.797043441772463,14.99358292388916,15.068233024597166,14.908477172851562,16.326862831115722,15.027792343139648,LMC_SC2_300430,LMC169.5.100596,LMC516.30.23,82.82721,-69.58581
i06MC006508QNV,82.91836903458065,-69.62779336427872,16.302534881591797,16.739618072509767,16.248606344223024,16.064142807006835,16.089436737060545,16.100123138427733,16.295514556884765,16.32689192199707,16.863171516418458,16.487946968078614,16.16508952331543,16.907747085571287,LMC_SC2_300440,LMC169.5.52506,LMC516.22.38049,82.91833,-69.62781
i06MC00650A1PU,82.95374802978836,-69.51451715860392,15.847050109863282,16.15209912109375,15.793521450042725,15.628527122497559,15.692633834838865,15.703163688659668,15.842370254516602,15.902882690429688,16.301922882080078,15.995235527038574,15.716879417419435,16.3103716506958,LMC_SC2_305338,LMC168.8.39784,LMC516.30.9090,82.95379,-69.51453
i06MC00650ADXZ,82.93011920671583,-69.48460954510875,16.53655661010742,16.01400612640381,17.32103073501587,17.161038139343262,16.824631896972654,16.765897743225096,16.382782493591307,16.139837669372557,15.98404566192627,16.149692359924316,17.528089530944825,15.950336708068846,LMC_SC2_310295,LMC168.8.39772,LMC516.30.9122,82.93012,-69.48453
i06MC00650ANGG,82.96083363273036,-69.46191561384303,16.191623359680175,16.765476287841796,16.10458466720581,15.919510322570801,15.985456672668455,16.04940468597412,16.248112121582032,16.532103134155275,16.878890266418455,16.486820739746094,16.30965985107422,16.891332473754883,LMC_SC2_310449,LMC168.8.89846,LMC516.30.9379,82.96088,-69.46197
i06MC0065047QQ,82.62211998729745,-70.0720099235384,15.570849876403809,15.738086761474609,15.573927490234375,15.45787587738037,15.433834114074706,15.444890251159666,15.58234937286377,15.546310073852538,15.800218147277832,15.675272018432619,15.621236022949219,15.776077812194824,LMC_SC2_31066,LMC169.8.18203,LMC516.13.88742,82.62212,-70.072
i06MC00650ANV5,82.84320944505055,-69.45885060787951,18.781429626464845,18.93552254486084,19.253774820804598,18.93877527999878,18.754228797912596,18.77104076385498,18.717207134246827,18.89542403411865,18.965932598114012,18.847670669555665,19.598647228240967,18.960310638427735,LMC_SC2_311442,LMC168.8.91188,LMC516.30.11157,82.84346,-69.45889
i06MC00650B7NQ,82.83810597236644,-69.4213063775588,14.956284828186035,15.339878143310546,14.85361866760254,14.727981307983399,14.805997100830076,14.829855766296387,15.014996116638184,14.934306030273437,15.51449813079834,15.150913093566896,14.739550949096678,15.5241749420166,LMC_SC2_315062,LMC168.8.89732,LMC516.30.19733,82.83808,-69.42142
i06MC00650BBU1,82.96363134000106,-69.41240769334222,16.0972103805542,16.752124038696287,15.998254199981691,15.82831616973877,15.884663787841795,15.93142699432373,16.169486618041994,16.580957847595215,16.955994026184083,16.45751135253906,16.006018447875977,16.954250732421876,LMC_SC2_315204,LMC168.8.90067,LMC516.30.19941,82.96371,-69.41247
i06MC006501QIH,83.01632359765833,-70.28288736699324,16.38646060180664,16.50521484375,16.5706301612854,16.405532508850097,16.345221557617187,16.36264347076416,16.40844792175293,16.387660369873046,16.539887344360352,16.484584754943846,16.795662101745606,16.478077819824218,LMC_SC2_319557,LMC170.6.112450,LMC516.04.77514,83.01704,-70.28292
i06MC006502W17,83.08849829385161,-70.18888691486492,16.893905021667482,16.385144386291504,17.77200349998474,17.660733848571777,17.230143585205077,17.160039176940916,16.73289147949219,16.471405921936036,16.373247467041015,16.536977714538573,18.08788889312744,16.302316192626954,LMC_SC2_334135,LMC170.5.130318,LMC516.12.55669,83.08829,-70.18892
i06MC0065038DH,83.11045677987549,-70.15847944780893,16.027097549438476,16.498350296020508,16.075238315582276,15.87956014251709,15.856968917846679,15.893005599975584,16.038866035461425,16.247478424072266,16.642925987243654,16.262654655456544,16.350689109802246,16.604090217590333,LMC_SC2_341774,LMC170.5.130341,LMC516.12.55721,83.11025,-70.15847
i06MC006503RVO,83.03101597958259,-70.12076051956348,15.838474235534669,16.41050611114502,15.925388900756836,15.744328170776367,15.759068527221679,15.80535243988037,15.98870944213867,16.197617324829103,16.544107063293456,16.26313094329834,16.076835807800293,16.518052726745605,LMC_SC2_341996,LMC169.8.56030,LMC516.12.69336,83.03125,-70.12058
i06MC006504BG4,83.1296896930671,-70.06714355366799,16.16453508758545,16.73311572265625,16.130921928405762,15.956353813171386,15.95353702545166,15.976552238464354,16.149005477905273,16.526884971618653,16.84556131744385,16.455054893493653,16.326288398742676,16.85264840698242,LMC_SC2_350000,LMC169.1.62262,LMC516.12.85897,83.12958,-70.06714
i06MC006504DMN,83.13609571543932,-70.0577140398747,16.718519874572753,16.18242547607422,17.566029874801636,17.385667472839355,16.999376335144042,16.93021701812744,16.54765087890625,16.262286529541015,16.154379585266113,16.318578636169434,17.88957804107666,16.08819451904297,LMC_SC2_350025,LMC169.1.62272,LMC516.12.85926,83.136,-70.05769
i06MC006504GH5,83.15162588889889,-70.05086123600485,17.475682113647462,17.16687281036377,18.372561661720276,18.080635696411132,17.71404270172119,17.61352180480957,17.34065110015869,17.23125301361084,17.18174526977539,17.225398384094238,19.01140135192871,17.136072784423828,LMC_SC2_350231,LMC169.1.62518,LMC516.12.86145,83.15138,-70.05081
i06MC00650595C,83.09574775656245,-69.97643079706738,16.043620544433594,16.543449172973634,16.065303413391113,15.863734870910644,15.838001289367675,15.86394332885742,16.01744731903076,16.352477241516112,16.708346740722657,16.282000915527345,16.292329963684082,16.699965293884276,LMC_SC2_365594,LMC169.2.123,LMC516.12.102593,83.09558,-69.97644
i06MC0065057EB,83.15585387948158,-69.98318732369682,17.808777694702147,17.8267377243042,18.133139459609986,17.794236331939697,17.68305257797241,17.727002372741698,17.797695960998535,17.816582038879396,17.79370359802246,17.846210998535156,18.42640608215332,17.721472007751466,LMC_SC2_366288,LMC169.2.1278,LMC516.12.104175,83.15621,-69.98336
i06MC0065058B0,83.02519780983411,-69.97625585730164,19.584633857727052,18.746198974609374,20.60074010324478,,20.077033557891845,19.954173793792723,19.285190097808837,19.0010009765625,18.737312618255615,18.94253005218506,20.751103099823,18.70567208099365,LMC_SC2_366438,LMC169.7.64474,LMC516.12.104363,83.02512,-69.97628
i06MC006505V52,83.15181853117267,-69.9196112326534,16.356926544189452,16.775706466674805,16.29969486427307,16.178071647644042,16.131748237609862,16.168513526916502,16.30778158569336,16.54256713104248,16.908165206909178,16.53508029937744,16.430216415405273,16.901433616638183,LMC_SC2_372529,LMC169.2.164,LMC516.21.45421,83.15167,-69.91964
i06MC006506VSW,83.07750543132194,-69.80918234260561,16.77581900024414,16.273660835266114,16.889703258514405,16.705478569030763,16.637953765869142,16.683941116333006,16.72805438232422,16.505607192993164,16.077307090759277,16.763107208251952,17.069084274291992,15.97175510406494,LMC_SC2_379132,LMC169.6.61609,LMC516.21.58050,83.07779,-69.80947
i06MC00650703B,83.14702064187313,-69.79625940769311,16.88356116485596,17.277670082092285,16.975595977783204,16.74209009552002,16.716390327453613,16.758470764160155,16.83014099884033,17.0968480758667,17.401007186889647,17.032995681762696,17.166529205322266,17.382988052368162,LMC_SC2_385394,LMC169.3.338,LMC516.21.58095,83.14692,-69.79631
i06MC006507IGU,83.13554945740144,-69.73829500544088,16.223684051513672,16.58958261871338,16.335103155136107,16.073366523742674,16.030742477416993,16.08647068786621,16.18232610321045,16.467579978942872,16.7072091217041,16.381779579162597,16.61402029418945,16.705140739440917,LMC_SC2_390729,LMC169.3.61524,LMC516.21.71525,83.1355,-69.73836
i06MC006507RPQ,83.10124866566186,-69.71387254019393,17.557198669433593,17.799762901306153,17.567465642929076,17.332454055786133,17.326876876831054,17.3804381942749,17.470416259765624,17.644552772521973,17.965545188903807,17.613358406066894,17.605293190002442,17.928319602966308,LMC_SC2_391166,LMC169.3.62035,LMC516.21.72123,83.10117,-69.71389
i06MC006507VPE,83.03124434002088,-69.70191100811999,18.709493782043456,19.048031982421875,18.933466610908507,18.678413543701172,18.59184369659424,18.566468769073488,18.759509132385254,18.907078330993652,19.066647396087646,18.8158381729126,19.21563583755493,19.119925647735595,LMC_SC2_392078,LMC169.6.139980,LMC516.21.73783,83.03125,-69.702
i06MC00650884W,83.11270535715693,-69.67384404589792,15.355668327331543,15.619676361083986,15.73721895599365,15.290310462951659,15.219710845947265,15.25913108062744,15.29240000152588,15.52968148803711,15.677835548400878,15.44225929260254,16.576281112670898,15.629813964843748,LMC_SC2_396402,LMC169.4.33,LMC516.21.83325,83.11267,-69.67392
i06MC006508ZY5,83.0534138666038,-69.59735363069478,17.89292465209961,18.200724922180175,18.02633074569702,17.765133472442628,17.73729407119751,17.768715072631835,17.872252105712892,17.900273086547852,18.278759635925294,17.999712997436525,18.238328010559083,18.242928466796876,LMC_SC2_402347,LMC169.5.116644,LMC516.29.34758,83.05333,-69.59739
i06MC0065095XO,83.12160861425237,-69.58438246375438,17.36486836242676,17.60314933013916,17.580813154220582,17.309529426574706,17.296793884277342,17.340788749694823,17.41758229827881,17.276133041381836,17.693083038330077,17.484588821411133,17.540096572875978,17.736770187377928,LMC_SC2_402446,LMC169.4.51316,LMC516.29.34865,83.12175,-69.58456
i06MC006509BFL,83.12925079535586,-69.56982442634309,17.880578498840332,17.291216766357422,18.634626611709596,18.413486530303956,18.138324207305907,18.088139442443847,17.686681678771972,17.412529190063477,17.293480148315428,17.438111099243166,18.888842540740967,17.225935493469237,LMC_SC2_407085,LMC169.4.50885,LMC516.29.34637,83.12921,-69.56989
i06MC00650ABGV,82.99312299917005,-69.48598840884917,15.606713806152342,16.037250579833984,15.549909492492677,15.360892875671386,15.425776687622069,15.4674769821167,15.672204124450683,15.758462760925294,16.226044883728026,15.84669667816162,15.431960372924806,16.253447784423827,LMC_SC2_412008,LMC168.8.39807,3,82.99371,-69.486
i06MC00650AFBS,83.06603603877068,-69.47914137383587,16.315076934814453,16.941934242248536,16.248157112121582,16.0759535446167,16.118836204528808,16.152313110351564,16.404149856567383,16.76572975921631,17.14449810028076,16.642181770324708,16.242527534484864,17.13632322692871,LMC_SC2_412117,LMC168.1.238,LMC516.29.43636,83.06604,-69.47919
i06MC00650BCK4,83.15463894431207,-69.40992674377684,15.751992851257324,16.21589900970459,15.68805531311035,15.538835731506346,15.579897277832032,15.631378051757814,15.825389251708984,,16.293478935241698,16.00388471984863,15.689005630493163,16.301848663330077,LMC_SC2_416973,LMC168.1.41285,LMC516.29.54563,83.15462,-69.40997
i06MC00650AZ0T,83.04305356955383,-69.4381259839403,16.21841915130615,16.793308059692382,16.240534704208375,15.99197801208496,16.038782875061035,16.06786605834961,16.286530921936034,16.61031887817383,16.94343222808838,16.508901306152342,16.331651725769042,16.938187446594238,LMC_SC2_417014,LMC168.1.41229,LMC516.29.54638,83.04292,-69.43814
i06MC00650B9LP,83.1402428882098,-69.41538220103178,17.066684394836425,17.676301902770994,17.063314069747925,16.841020240783692,16.865238540649415,16.898501274108888,17.13355792236328,17.08186138153076,17.623085945129393,17.3515213470459,18.215017501831056,17.645192398071288,LMC_SC2_417311,LMC168.1.41451,LMC516.29.55167,83.14025,-69.41544
i06MC006507UQL,82.55781110874187,-69.7113783671316,13.809921264648438,13.835455406188967,14.112754463195802,13.861118179321288,13.769476722717286,13.774822257995606,13.725073455810548,13.588534233093263,13.773924476623534,13.733149467468262,14.851234825134277,13.76372561645508,LMC_SC2_78815,LMC169.6.98968,LMC516.22.76116,82.55783,-69.71136
i06MC006501YSN,82.49718026007629,-70.26099541820716,18.569965919494628,18.4420238571167,19.351655511379242,19.03219524002075,18.707584896087646,18.647384395599364,18.588378608703614,18.596103057861328,18.426506374359132,18.563721397399902,19.77173822784424,18.394904243469238,LMC_SC2_8378,LMC170.5.3533,LMC516.06.35163,82.49746,-70.26081
i06MC006509NSE,82.55346482009654,-69.54204341810279,16.070163635253905,16.50978421020508,15.945940685272216,15.810633255004884,15.878631248474122,15.91462622833252,16.067474296569824,16.28277819061279,16.619909225463868,16.28379096221924,15.931176338195801,16.625142173767088,LMC_SC2_98006,LMC168.8.14346,A,82.55408,-69.54208
i06MC006509CKZ,82.49426935466356,-69.56883351434108,17.457091415405273,17.58090637969971,17.65371890068054,17.38211448287964,17.41110004425049,17.39982615661621,17.409402229309084,17.533701202392578,17.696078643798828,17.484313385009767,17.7970615234375,17.623483589172363,LMC_SC2_98061,LMC169.5.84641,LMC516.31.218,82.49446,-69.56878
i06MC00650A3OV,81.98528479720672,-69.50438116532305,15.843198890686036,16.289313346862794,15.891836730957031,15.604350959777832,15.632442970275878,15.636280364990235,15.829200706481934,15.963780288696288,16.409211502075195,16.01928271484375,16.171183403015135,16.407081535339355,LMC_SC3_102049,LMC161.1.28908,LMC516.32.10125,81.98542,-69.50439
i06MC00650A6TN,82.01317608875212,-69.49545265578331,17.31858863067627,17.718633277893066,17.54336318206787,17.12091096496582,17.139752334594725,17.153388328552246,17.278613052368165,17.543176536560058,17.814442977905273,17.482806579589845,17.74650309753418,17.805313995361328,LMC_SC3_102396,LMC161.1.29883,LMC516.32.10606,82.01304,-69.49542
i06MC00650AY6K,81.88081491372374,-69.43483162856312,15.370163619995118,15.915994789123534,15.318791622161864,15.118516838073731,15.17244197845459,15.18898789215088,15.415399948120118,15.75403352355957,16.037140380859373,15.649871246337892,15.409951171875,16.07562971496582,LMC_SC3_108072,LMC161.1.80219,LMC516.32.62697,81.881,-69.43483
